지역,일시,수온,염분,유속,유의파고,유의파주기,풍속,월합강수량,최심적설
경북,2020-11-01,14.9,32.6,13.5,152.1,6.0,4.2,24.6,0
경북,2020-12-01,9.6,33.4,21.2,178.4,6.2,4.8,0.2,0
경북,2021-01-01,7.7,33.7,25.2,200.1,6.6,5.0,8.1,0
경북,2021-02-01,9.2,34.0,20.0,179.0,6.3,4.9,8.4,0
경북,2021-03-01,12.1,33.7,22.7,148.0,6.2,4.5,73.9,0
경북,2021-04-01,14.1,33.5,27.0,122.5,5.5,4.7,68.6,0
경북,2021-05-01,15.1,33.7,22.0,116.5,5.7,4.0,130.7,0
경북,2021-06-01,19.9,33.1,14.9,74.2,4.8,3.7,58.6,0
경북,2021-07-01,25.9,31.0,18.7,53.8,4.6,3.7,139.2,0
경북,2021-08-01,26.1,29.2,28.4,128.3,5.8,3.8,456.7,0
경북,2021-09-01,24.4,28.2,21.8,107.6,5.5,5.1,159.5,0
경북,2021-10-01,22.0,30.9,27.9,124.9,5.9,3.9,148.1,0
경북,2021-11-01,16.4,31.8,38.0,160.6,6.1,2.5,35.2,0
경북,2021-12-01,11.2,31.0,29.3,250.0,6.9,3.0,0.0,0
경북,2022-01-01,8.8,30.9,3.8,0.9,7.6,2.8,3.3,0
경북,2022-02-01,8.5,32.7,4.1,0.8,6.6,3.1,4.4,0
경북,2022-03-01,11.1,32.2,15.4,0.9,5.5,2.5,79.6,0
경북,2022-04-01,13.4,34.0,15.6,0.9,4.9,1.4,35.6,0
경북,2022-05-01,16.4,32.2,7.1,0.4,4.0,2.6,5.4,0
경북,2022-06-01,19.5,32.0,21.4,0.8,5.3,2.3,54.0,0
경북,2022-07-01,23.2,31.6,15.6,0.5,5.0,1.7,115.6,0
경북,2022-08-01,22.5,32.4,12.4,0.5,5.4,2.0,124.7,0
경북,2022-09-01,23.4,24.7,32.7,0.8,6.3,1.9,141.5,0
경북,2022-10-01,18.7,31.3,19.1,1.0,6.7,2.0,62.8,0
경북,2022-11-01,16.7,32.2,17.1,0.8,6.4,1.9,172.2,0
경북,2022-12-01,11.1,32.4,16.7,1.1,7.5,2.7,3.1,0
경북,2023-01-01,13.1,33.2,13.8,1.2,7.0,7.3,22.9,0
경북,2023-02-01,12.2,33.1,12.6,0.9,6.4,5.9,45.3,0
경북,2023-03-01,13.0,33.1,13.3,0.7,5.4,4.9,30.6,0
경북,2023-04-01,13.4,33.2,13.3,0.8,6.0,5.3,37.3,0
경북,2023-05-01,16.0,32.8,16.5,0.7,5.2,4.9,115.5,0
경북,2023-06-01,19.1,32.3,11.5,0.5,5.6,4.1,113.4,0
경북,2023-07-01,18.2,30.0,16.5,0.5,7.0,3.7,260.3,0
경북,2023-08-01,24.1,28.9,22.0,0.9,11.1,5.3,216.6,0
경북,2023-09-01,25.8,29.6,14.7,0.8,5.0,5.1,232.6,0
경북,2023-10-01,21.6,31.4,10.4,0.7,5.9,5.3,9.9,0
경북,2023-11-01,15.9,32.6,12.5,0.8,6.6,6.4,9.1,0
경북,2023-12-01,13.8,32.1,10.7,1.0,6.8,6.9,135.2,0
경북,2024-01-01,9.4,32.9,24.6,1.6,7.4,2.2,20.6,0
경북,2024-02-01,10.0,30.4,11.0,1.5,6.5,2.0,117.7,0
경북,2024-03-01,11.2,32.4,11.3,1.3,6.2,2.1,55.4,0
경북,2024-04-01,14.8,32.3,17.6,0.8,5.1,1.7,66.6,0
경북,2024-05-01,16.0,32.9,15.1,0.9,5.8,1.8,87.4,0
경북,2024-06-01,19.6,33.1,17.4,0.5,5.2,1.5,71.9,0
경북,2024-07-01,18.5,31.1,14.3,0.6,5.2,1.4,121.6,0
경북,2024-08-01,25.4,32.5,14.4,0.6,5.8,1.6,28.9,0
경북,2024-09-01,27.4,28.8,21.8,1.0,5.6,1.4,128.8,0
경북,2024-10-01,22.6,29.4,50.5,1.1,6.4,1.5,119.2,0
경북,2024-11-01,18.6,30.9,28.8,1.3,6.4,1.5,30.3,0
경북,2024-12-01,11.2,32.7,23.1,1.3,7.0,2.0,0.0,0
경북,2025-01-01,8.9,33.2,34.8,1.3,6.8,8.1,11.8,0
경북,2025-02-01,8.0,33.4,37.7,1.5,7.1,8.3,1.2,0
경북,2025-03-01,10.6,33.1,22.6,1.2,6.3,7.2,56.7,0
경북,2025-04-01,13.4,33.5,36.9,0.8,5.2,6.4,41.8,0
경북,2025-05-01,15.5,33.0,24.5,0.8,5.2,5.6,135.9,0
경북,2025-06-01,19.3,32.7,15.9,0.5,4.9,5.0,150.2,0
경북,2025-07-01,23.7,31.9,15.7,0.5,4.7,5.3,120.0,0
